iter	Passed	Remaining
4143	107738	152247
4144	107767	152225
4145	107791	152198
4146	107819	152174
4147	107841	152142
4148	107867	152116
4149	107896	152094
4150	107921	152067
4151	107948	152043
4152	107975	152018
4153	107999	151989
4154	108025	151963
4155	108048	151933
4156	108075	151909
4157	108101	151882
4158	108122	151849
4159	108146	151821
4160	108171	151794
4161	108193	151761
4162	108217	151733
4163	108240	151702
4164	108267	151678
4165	108293	151652
4166	108316	151622
4167	108341	151594
4168	108365	151565
4169	108390	151539
4170	108420	151518
4171	108443	151487
4172	108468	151460
4173	108494	151435
4174	108519	151407
4175	108543	151378
4176	108568	151351
4177	108590	151319
4178	108613	151289
4179	108639	151263
4180	108661	151231
4181	108685	151203
4182	108711	151177
4183	108736	151150
4184	108760	151121
4185	108785	151094
4186	108810	151066
4187	108833	151036
4188	108857	151008
4189	108884	150983
4190	108909	150955
4191	108932	150925
4192	108958	150899
4193	108986	150875
4194	109010	150847
4195	109034	150818
4196	109056	150787
4197	109084	150763
4198	109106	150732
4199	109131	150705
4200	109155	150676
4201	109182	150651
4202	109207	150624
4203	109232	150596
4204	109254	150565
4205	109279	150537
4206	109306	150513
4207	109332	150488
4208	109354	150456
4209	109378	150427
4210	109403	150400
4211	109428	150373
4212	109453	150345
4213	109477	150317
4214	109503	150291
4215	109529	150264
4216	109554	150238
4217	109579	150210
4218	109604	150183
4219	109630	150156
4220	109652	150125
4221	109675	150096
4222	109701	150069
4223	109730	150047
4224	109755	150020
4225	109779	149992
4226	109804	149965
4227	109829	149938
4228	109853	149909
4229	109875	149877
4230	109899	149848
4231	109925	149822
4232	109949	149793
4233	109974	149766
4234	109995	149733
4235	110020	149706
4236	110045	149680
4237	110070	149651
4238	110094	149623
4239	110119	149595
4240	110143	149567
4241	110167	149539
4242	110191	149510
4243	110215	149481
4244	110244	149459
4245	110270	149433
4246	110297	149409
4247	110323	149383
4248	110350	149359
4249	110376	149332
4250	110402	149307
4251	110427	149279
4252	110455	149256
4253	110482	149231
4254	110506	149203
4255	110532	149177
4256	110557	149149
4257	110580	149119
4258	110604	149090
4259	110628	149062
4260	110654	149037
4261	110680	149011
4262	110707	148985
4263	110733	148960
4264	110757	148931
4265	110783	148906
4266	110808	148878
4267	110832	148850
4268	110859	148825
4269	110886	148800
4270	110911	148773
4271	110936	148746
4272	110963	148721
4273	110986	148691
4274	111011	148664
4275	111034	148634
4276	111057	148604
4277	111080	148574
4278	111108	148551
4279	111134	148525
4280	111159	148498
4281	111182	148467
4282	111207	148441
4283	111232	148414
4284	111256	148385
4285	111280	148356
4286	111307	148331
4287	111332	148305
4288	111357	148277
4289	111384	148252
4290	111411	148227
4291	111436	148200
4292	111462	148175
4293	111492	148154
4294	111517	148128
4295	111544	148102
4296	111566	148071
4297	111592	148045
4298	111613	148013
4299	111639	147987
4300	111665	147961
4301	111692	147936
4302	111719	147911
4303	111742	147882
4304	111765	147852
4305	111788	147822
4306	111809	147789
4307	111835	147763
4308	111858	147733
4309	111884	147707
4310	111908	147680
4311	111931	147649
4312	111956	147622
4313	111981	147595
4314	112004	147565
4315	112027	147536
4316	112052	147507
4317	112075	147478
4318	112102	147454
4319	112127	147427
4320	112153	147401
4321	112178	147374
4322	112203	147346
4323	112230	147321
4324	112253	147292
4325	112276	147261
4326	112299	147232
4327	112326	147207
4328	112351	147180
4329	112377	147154
4330	112402	147127
4331	112427	147099
4332	112451	147072
4333	112476	147044
4334	112500	147016
4335	112523	146986
4336	112547	146958
4337	112572	146931
4338	112597	146903
4339	112622	146876
4340	112648	146850
4341	112674	146824
4342	112699	146797
4343	112725	146771
4344	112753	146748
4345	112778	146720
4346	112808	146700
4347	112831	146670
4348	112854	146640
4349	112880	146614
4350	112905	146587
4351	112929	146559
4352	112953	146530
4353	112977	146502
4354	113002	146474
4355	113028	146448
4356	113051	146418
4357	113075	146391
4358	113101	146364
4359	113125	146336
4360	113151	146311
4361	113177	146284
4362	113201	146256
4363	113226	146229
4364	113251	146202
4365	113277	146176
4366	113301	146148
4367	113328	146123
4368	113349	146090
4369	113377	146067
4370	113400	146037
4371	113427	146013
4372	113450	145984
4373	113478	145960
4374	113503	145933
4375	113530	145908
4376	113553	145878
4377	113579	145852
4378	113603	145824
4379	113628	145796
4380	113650	145766
4381	113675	145738
4382	113700	145712
4383	113726	145685
4384	113752	145660
4385	113774	145629
4386	113801	145604
4387	113830	145582
4388	113854	145554
4389	113878	145526
4390	113904	145500
4391	113929	145472
4392	113956	145447
4393	113984	145425
4394	114010	145398
4395	114034	145370
4396	114060	145344
4397	114088	145320
4398	114113	145294
4399	114138	145266
4400	114159	145235
4401	114181	145203
4402	114209	145181
4403	114235	145155
4404	114261	145129
4405	114288	145104
4406	114318	145083
4407	114340	145052
4408	114366	145026
4409	114390	144998
4410	114413	144969
4411	114435	144938
4412	114460	144910
4413	114485	144883
4414	114510	144856
4415	114535	144828
4416	114559	144800
4417	114586	144776
4418	114614	144752
4419	114638	144724
4420	114662	144695
4421	114685	144666
4422	114712	144641
4423	114739	144617
4424	114762	144587
4425	114787	144560
4426	114812	144533
4427	114837	144506
4428	114862	144479
4429	114887	144452
4430	114912	144425
4431	114937	144398
4432	114962	144370
4433	114985	144341
4434	115013	144318
4435	115039	144291
4436	115060	144260
4437	115086	144233
4438	115109	144204
4439	115136	144179
4440	115159	144149
4441	115183	144121
4442	115210	144097
4443	115235	144070
4444	115258	144040
4445	115281	144011
4446	115304	143981
4447	115327	143952
4448	115352	143924
4449	115377	143897
4450	115403	143871
4451	115430	143847
4452	115454	143819
4453	115480	143793
4454	115505	143766
4455	115537	143747
4456	115563	143721
4457	115590	143696
4458	115611	143665
4459	115634	143635
4460	115659	143608
4461	115685	143583
4462	115709	143554
4463	115734	143526
4464	115757	143497
4465	116234	144030
4466	116330	144091
4467	116384	144100
4468	116441	144111
4469	116497	144123
4470	116553	144133
4471	116599	144133
4472	116643	144128
4473	116680	144116
4474	116716	144102
4475	116749	144084
4476	116783	144068
4477	116820	144056
4478	116850	144034
4479	116883	144017
4480	116913	143995
4481	116942	143973
4482	116973	143952
4483	117001	143929
4484	117030	143907
4485	117061	143886
4486	117091	143865
4487	117117	143839
4488	117145	143815
4489	117170	143788
4490	117201	143767
4491	117229	143744
4492	117254	143716
4493	117278	143688
4494	117302	143659
4495	117328	143632
4496	117354	143607
4497	117380	143581
4498	117405	143554
4499	117433	143529
4500	117460	143504
4501	117489	143481
4502	117513	143453
4503	117537	143424
4504	117560	143395
4505	117582	143364
4506	117607	143336
4507	117634	143311
4508	117657	143281
4509	117684	143256
4510	117710	143230
4511	117738	143206
4512	117761	143177
4513	117789	143153
4514	117814	143125
4515	117842	143101
4516	117867	143074
4517	117892	143047
4518	117922	143025
4519	117949	143001
4520	117977	142977
4521	118001	142948
4522	118028	142922
4523	118054	142896
4524	118080	142871
4525	118105	142843
4526	118129	142814
4527	118156	142790
4528	118182	142763
4529	118210	142739
4530	118235	142712
4531	118257	142681
4532	118282	142654
4533	118310	142629
4534	118335	142602
4535	118360	142574
4536	118382	142544
4537	118408	142518
4538	118435	142493
4539	118460	142465
4540	118483	142435
4541	118509	142409
4542	118534	142381
4543	118558	142353
4544	118584	142327
4545	118609	142300
4546	118634	142272
4547	118657	142242
4548	118684	142218
4549	118709	142190
4550	118735	142164
4551	118760	142137
4552	118782	142106
4553	118804	142074
4554	118831	142049
4555	118852	142017
4556	118878	141991
4557	118902	141963
4558	118929	141937
4559	118956	141913
4560	118980	141883
4561	119006	141858
4562	119035	141836
4563	119059	141807
4564	119086	141782
4565	119112	141756
4566	119138	141729
4567	119164	141704
4568	119187	141674
4569	119210	141644
4570	119237	141618
4571	119260	141589
4572	119285	141561
4573	119308	141531
4574	119329	141500
4575	119357	141475
4576	119382	141448
4577	119408	141422
4578	119433	141395
4579	119458	141367
4580	119488	141346
4581	119512	141317
4582	119540	141294
4583	119568	141270
4584	119597	141247
4585	119621	141218
4586	119643	141188
4587	119669	141161
4588	119698	141139
4589	119728	141117
4590	119751	141088
4591	119777	141062
4592	119805	141037
4593	119828	141008
4594	119852	140980
4595	119877	140952
4596	119900	140922
4597	119922	140892
4598	119948	140866
4599	119974	140839
4600	119999	140812
4601	120023	140783
4602	120048	140756
4603	120074	140730
4604	120097	140700
4605	120122	140673
4606	120148	140646
4607	120176	140623
4608	120201	140595
4609	120226	140568
4610	120252	140541
4611	120274	140511
4612	120300	140485
4613	120326	140458
4614	120350	140430
4615	120377	140405
4616	120404	140380
4617	120430	140354
4618	120458	140330
4619	120482	140301
4620	120505	140272
4621	120531	140246
4622	120557	140220
4623	120583	140193
4624	120608	140167
4625	120631	140136
4626	120654	140106
4627	120678	140079
4628	120701	140049
4629	120728	140024
4630	120753	139997
4631	120777	139968
4632	120802	139941
4633	120827	139913
4634	120855	139890
4635	120880	139863
4636	120902	139832
4637	120928	139805
4638	120951	139775
4639	120977	139749
4640	121003	139723
4641	121024	139692
4642	121047	139662
4643	121072	139634
4644	121098	139608
4645	121125	139583
4646	121149	139554
4647	121176	139530
4648	121201	139503
4649	121226	139475
4650	121250	139447
4651	121274	139418
4652	121299	139391
4653	121323	139363
4654	121350	139338
4655	121375	139311
4656	121400	139282
4657	121424	139254
4658	121447	139225
4659	121473	139198
4660	121497	139171
4661	121520	139141
4662	121547	139116
4663	121573	139090
4664	121598	139063
4665	121628	139041
4666	121652	139012
4667	121679	138987
4668	121704	138959
4669	121729	138933
4670	121756	138907
4671	121781	138880
4672	121801	138848
4673	121829	138823
4674	121854	138797
4675	121880	138770
4676	121904	138741
4677	121931	138717
4678	121956	138690
4679	121980	138661
4680	122005	138634
4681	122032	138609
4682	122058	138582
4683	122083	138556
4684	122111	138532
4685	122135	138503
4686	122161	138477
4687	122189	138453
4688	122212	138423
4689	122239	138398
4690	122263	138370
4691	122289	138345
4692	122314	138316
4693	122341	138291
4694	122367	138266
4695	122395	138242
4696	122421	138216
4697	122446	138188
4698	122472	138162
4699	122497	138134
4700	122522	138108
4701	122547	138080
4702	122572	138053
4703	122600	138030
4704	122623	138000
4705	122650	137975
4706	122676	137949
4707	122703	137924
4708	122728	137897
4709	122754	137870
4710	122778	137842
4711	122803	137814
4712	122829	137789
4713	122854	137761
4714	122879	137734
4715	122906	137708
4716	122931	137682
4717	122955	137653
4718	122983	137629
4719	123009	137603
4720	123034	137576
4721	123060	137550
4722	123085	137523
4723	123111	137496
4724	123136	137469
4725	123161	137443
4726	123188	137417
4727	123216	137393
4728	123243	137368
4729	123268	137341
4730	123294	137315
4731	123318	137286
4732	123344	137260
4733	123367	137231
4734	123392	137204
4735	123420	137180
4736	123450	137158
4737	123476	137132
4738	123503	137106
4739	123529	137081
4740	123557	137056
4741	123581	137029
4742	123607	137002
4743	123631	136974
4744	123654	136944
4745	123676	136915
4746	123703	136889
4747	123727	136861
4748	123754	136836
4749	123780	136810
4750	123807	136785
4751	123831	136756
4752	123854	136727
4753	123880	136701
4754	123904	136672
4755	123929	136645
4756	123950	136613
4757	123973	136584
4758	123998	136556
4759	124024	136531
4760	124048	136503
4761	124074	136477
4762	124100	136450
4763	124122	136420
4764	124147	136393
4765	124175	136368
4766	124196	136337
4767	124219	136308
4768	124246	136283
4769	124273	136257
4770	124300	136233
4771	124324	136204
4772	124350	136178
4773	124375	136151
4774	124399	136122
4775	124422	136093
4776	124446	136065
4777	124468	136034
4778	124491	136005
4779	124515	135977
4780	124537	135946
4781	124560	135917
4782	124589	135894
4783	124617	135870
4784	124645	135846
4785	124670	135819
4786	124692	135788
4787	124717	135761
4788	124742	135734
4789	124769	135709
4790	124796	135684
4791	124820	135656
4792	124843	135626
4793	124868	135599
4794	124891	135570
4795	124915	135542
4796	124939	135513
4797	124966	135488
4798	124990	135460
4799	125014	135432
4800	125039	135405
4801	125067	135381
4802	125092	135354
4803	125115	135325
4804	125141	135298
4805	125165	135270
4806	125190	135243
4807	125218	135219
4808	125243	135191
4809	125268	135164
4810	125293	135137
4811	125318	135110
4812	125345	135085
4813	125371	135059
4814	125397	135033
4815	125419	135002
4816	125443	134975
4817	125466	134945
4818	125490	134917
4819	125515	134890
4820	125541	134864
4821	125567	134837
4822	125593	134812
4823	125619	134785
4824	125644	134758
4825	125671	134733
4826	125693	134702
4827	125716	134673
4828	125740	134646
4829	125763	134616
4830	125786	134587
4831	125812	134561
4832	125838	134535
4833	125864	134508
4834	125887	134480
4835	125914	134454
4836	125937	134425
4837	125961	134397
4838	125982	134365
4839	126008	134339
4840	126032	134311
4841	126055	134282
4842	126081	134256
4843	126103	134226
4844	126129	134199
4845	126153	134171
4846	126176	134142
4847	126202	134116
4848	126230	134091
4849	126256	134066
4850	126279	134037
4851	126303	134008
4852	126329	133982
4853	126357	133959
4854	126382	133931
4855	126405	133902
4856	126429	133874
4857	126456	133848
4858	126481	133822
4859	126505	133793
4860	126530	133766
4861	126556	133740
4862	126582	133714
4863	126609	133689
4864	126631	133659
4865	126655	133631
4866	126677	133600
4867	126700	133572
4868	126725	133544
4869	126749	133516
4870	126775	133490
4871	126798	133461
4872	126823	133434
4873	126848	133406
4874	126870	133376
4875	126894	133348
4876	126918	133320
4877	126942	133291
4878	126966	133263
4879	126992	133238
4880	127016	133210
4881	127041	133183
4882	127064	133153
4883	127089	133127
4884	127114	133099
4885	127139	133072
4886	127165	133046
4887	127191	133020
4888	127217	132993
4889	127240	132964
4890	127266	132938
4891	127289	132909
4892	127313	132881
4893	127335	132851
4894	127360	132824
4895	127383	132795
4896	127405	132765
4897	127430	132737
4898	127457	132712
4899	127482	132685
4900	127508	132659
4901	127535	132634
4902	127560	132608
4903	127583	132579
4904	127610	132553
4905	127633	132524
4906	127656	132495
4907	127680	132467
4908	127708	132443
4909	127734	132417
4910	127758	132389
4911	127779	132357
4912	127801	132327
4913	127827	132301
4914	127854	132276
4915	127878	132248
4916	127900	132218
4917	127925	132190
4918	127952	132165
4919	127977	132139
4920	128001	132111
4921	128027	132085
4922	128050	132055
4923	128071	132025
4924	128097	131999
4925	128120	131969
4926	128142	131940
4927	128165	131911
4928	128186	131879
4929	128210	131851
4930	128235	131823
4931	128257	131793
4932	128284	131769
4933	128309	131742
4934	128332	131712
4935	128360	131689
4936	128381	131658
4937	128407	131631
4938	128431	131604
4939	128458	131578
4940	128480	131549
4941	128507	131523
4942	128529	131493
4943	128554	131466
4944	128579	131439
4945	128603	131411
4946	128629	131386
4947	128656	131360
4948	128678	131330
4949	128702	131302
4950	128729	131277
4951	128754	131250
4952	128780	131224
4953	128807	131199
4954	128829	131169
4955	128856	131144
4956	128884	131120
4957	128909	131093
4958	128935	131067
4959	128957	131037
4960	128982	131010
4961	129006	130982
4962	129033	130957
4963	129058	130930
4964	129083	130903
4965	129106	130874
4966	129132	130848
4967	129155	130819
4968	129179	130791
4969	129200	130760
4970	129227	130734
4971	129250	130706
4972	129271	130675
4973	129295	130647
4974	129318	130617
4975	129341	130589
4976	129371	130567
4977	129395	130539
4978	129423	130515
4979	129448	130487
4980	129469	130457
4981	129493	130429
4982	129516	130400
4983	129538	130370
4984	129565	130345
4985	129589	130317
4986	129616	130292
4987	129642	130266
4988	129668	130240
4989	129696	130216
4990	129720	130188
4991	129750	130166
4992	129778	130142
4993	129804	130116
4994	129830	130090
4995	129854	130062
4996	129878	130034
4997	129902	130006
4998	129924	129976
4999	129947	129947
5000	129972	129920
5001	129996	129892
5002	130020	129864
5003	130043	129835
5004	130067	129807
5005	130091	129779
5006	130115	129751
5007	130138	129722
5008	130163	129696
5009	130187	129667
5010	130211	129640
5011	130235	129611
5012	130257	129582
5013	130282	129554
5014	130307	129527
5015	130334	129503
5016	130360	129476
5017	130387	129452
5018	130410	129422
5019	130437	129398
5020	130465	129373
5021	130487	129344
5022	130510	129315
5023	130536	129289
5024	130558	129259
5025	130583	129232
